  STN,YYYYMMDD,   FG,   SP,   DR,   NG 
  350,20190211,   37,   52,   11,    4
  350,20190212,   29,   53,    0,    7
  350,20190213,   30,   34,    0,    7
  350,20190214,   18,   91,    0,    5
  350,20190215,   20,   90,    0,    0
  350,20190216,   27,   88,    0,    5
  350,20190217,   28,   80,    0,    6
  350,20190218,   24,   89,    6,    5
  350,20190219,   34,   82,    0,    6
  350,20190220,   31,   62,    0,    6
  350,20190221,   31,    7,    2,    8
  350,20190222,   18,    4,    0,    7
  350,20190223,   31,   89,    0,    1
  350,20190224,   15,   86,    0,    2
  350,20190225,   17,   90,    0,    1
  350,20190226,   13,   86,    0,    3
  350,20190227,   20,   92,    0,    0
  350,20190228,   34,   13,   26,    6
  350,20190301,   35,    3,   13,    8
  350,20190302,   40,    8,   15,    8
  350,20190303,   70,    0,  117,    8
  350,20190304,   76,   32,   26,    8
  350,20190305,   47,   52,   30,    7
  350,20190306,   65,    0,    0,    8
  350,20190307,   67,   46,   81,    7
  350,20190308,   48,   47,   48,    7
  350,20190309,   65,   23,   28,    8
  350,20190310,   60,   10,   87,    7
  350,20190311,   69,   26,   25,    7
  350,20190312,   76,    9,   34,    8
  350,20190313,   70,   10,   61,    7
  350,20190314,   68,   15,   66,    8
  350,20190315,   57,    1,   63,    8
  350,20190316,   58,    1,   62,    8
  350,20190317,   53,   46,   48,    6
  350,20190318,   37,   52,    4,    5
  350,20190319,   21,   28,    0,    6
  350,20190320,   25,    3,    0,    8
  350,20190321,   20,   63,    0,    4
  350,20190322,   26,   57,    0,    6
  350,20190323,   28,    0,    0,    8
  350,20190324,   33,   84,    0,    2
  350,20190325,   68,   41,    0,    7
  350,20190326,   37,   30,    0,    8
  350,20190327,   21,   10,    0,    8
  350,20190328,   16,   16,    0,    6
  350,20190329,   12,   84,    0,    1
  350,20190330,   22,   65,    0,    4
  350,20190331,   54,   56,    0,    5
  350,20190401,   36,   93,    0,    0
  350,20190402,   42,   32,   22,    7
  350,20190403,   28,   37,    9,    7
  350,20190404,   23,   16,    0,    7
  350,20190405,   35,   74,    0,    6
  350,20190406,   28,   26,    0,    8
  350,20190407,   34,   70,    0,    6
  350,20190408,   20,   35,   11,    6
  350,20190409,   47,   46,    0,    8
  350,20190410,   58,   92,    0,    2
  350,20190411,   40,   91,    0,    2
  350,20190412,   38,   26,    0,    6
  350,20190413,   40,   59,    0,    2
  350,20190414,   40,   53,    0,    4
  350,20190415,   45,   93,    0,    1
  350,20190416,   46,   66,    0,    5
  350,20190417,   23,    5,    0,    6
  350,20190418,   47,   91,    0,    2
  350,20190419,   38,   89,    0,    1
  350,20190420,   33,   93,    0,    0
  350,20190421,   29,   93,    0,    0
  350,20190422,   47,   85,    0,    2
  350,20190423,   49,   59,    0,    7
  350,20190424,   56,   49,   37,    5
  350,20190425,   46,   18,   29,    7
  350,20190426,   30,   39,    0,    7
  350,20190427,   48,   27,   31,    8
  350,20190428,   25,   17,    5,    5
  350,20190429,   27,   63,    0,    6
  350,20190430,   33,    1,    0,    8
  350,20190501,   18,   58,    0,    6
  350,20190502,   34,   28,   13,    7
  350,20190503,   34,   17,   58,    7
  350,20190504,   46,   75,   17,    5
  350,20190505,   39,   34,    3,    5
  350,20190506,   28,    8,   15,    8
  350,20190507,   18,   29,    0,    8
  350,20190508,   42,   18,   27,    8
  350,20190509,   33,   33,   19,    7
  350,20190510,   20,   22,   14,    8
  350,20190511,   47,   81,    0,    4
  350,20190512,   36,   61,    0,    3
  350,20190513,   39,   86,    0,    2
  350,20190514,   39,   88,    0,    2
  350,20190515,   35,   91,    0,    2
  350,20190516,   46,   66,    0,    4
  350,20190517,   30,    0,    0,    8
  350,20190518,   21,   51,    0,    7
  350,20190519,   37,   22,    6,    8
  350,20190520,   43,    0,    0,    8
  350,20190521,   55,   14,    0,    8
  350,20190522,   26,   62,    0,    7
  350,20190523,   24,   83,    0,    6
  350,20190524,   33,   84,    0,    4
  350,20190525,   18,   30,    0,    6
  350,20190526,   43,   12,   22,    8
  350,20190527,   34,   61,    3,    7
  350,20190528,   30,   28,   31,    6
  350,20190529,   21,   62,    0,    4
  350,20190530,   40,   15,    0,    8
  350,20190531,   29,   31,    0,    7
  350,20190601,   20,   80,    0,    6
  350,20190602,   36,   81,    0,    5
  350,20190603,   24,   12,    0,    8
  350,20190604,   35,   35,   13,    7
  350,20190605,   33,   12,   47,    7
  350,20190606,   32,   38,   20,    7
  350,20190607,   57,   43,   15,    7
  350,20190608,   78,   36,   13,    5
  350,20190609,   26,   34,    0,    8
  350,20190610,   24,   30,   27,    7 
  350,20190611,   27,   38,    0,    7 
  350,20190612,   27,   24,  102,    6
  350,20190613,   53,   39,   13,    7
  350,20190614,   35,   54,    6,    6
  350,20190615,   23,   23,   58,    7
  350,20190616,   28,   48,    0,    4
  350,20190617,   23,   79,    0,    2
  350,20190618,   18,   60,    0,    6
  350,20190619,   25,   33,   42,    8
  350,20190620,   36,   38,    0,    5
  350,20190621,   34,   65,    0,    2
  350,20190622,   30,   78,    0,    2
  350,20190623,   30,   73,    0,    4
  350,20190624,   26,   61,    0,    5
  350,20190625,   34,   59,    0,    6
  350,20190626,   41,   50,    0,    3
  350,20190627,   50,   81,    0,    2
  350,20190628,   30,   90,    0,    1
  350,20190629,   25,   92,    0,    0
  350,20190630,   38,   67,    0,    4
  350,20190701,   41,   78,    0,    4
  350,20190702,   33,   78,    0,    3
  350,20190703,   39,   70,    0,    2
  350,20190704,   20,   90,    0,    4
  350,20190705,   31,   56,    0,    5
  350,20190706,   34,   41,   24,    7
  350,20190707,   33,   64,    0,    4
  350,20190708,   35,   15,    0,    7
  350,20190709,   22,   47,    0,    6
  350,20190710,   19,   11,    6,    8
  350,20190711,   29,   33,    0,    7
  350,20190712,   34,   31,   34,    7
  350,20190713,   41,   22,   10,    8
  350,20190714,   35,   12,    0,    7
  350,20190715,   24,   10,    0,    7
  350,20190716,   18,   33,    0,    7
  350,20190717,   12,   53,    0,    4
  350,20190718,   28,   19,    0,    8
  350,20190719,   26,   40,    0,    7
  350,20190720,   31,   33,   12,    5
  350,20190721,   25,   49,    0,    5
  350,20190722,   28,   80,    0,    3
  350,20190723,   20,   92,    0,    1
  350,20190724,   30,   85,    0,    2
  350,20190725,   27,   80,    0,    2
  350,20190726,   44,   60,   15,    4
  350,20190727,   26,    0,   70,    8
  350,20190728,   28,    0,   57,    7
  350,20190729,   20,   73,    0,    1
  350,20190730,   34,   85,    0,    3
  350,20190731,   41,   22,    1,    5
  350,20190801,   34,   43,    0,    5
  350,20190802,   42,   40,   30,    5
  350,20190803,   21,   17,    0,    6
  350,20190804,   14,   48,    0,    7
  350,20190805,   31,   43,    1,    7
  350,20190806,   31,   47,    0,    7
  350,20190807,   39,   62,    0,    4
  350,20190808,   30,   66,    0,    4
  350,20190809,   41,    8,   42,    7
  350,20190810,   63,   59,    1,    4
  350,20190811,   38,   45,    0,    5
  350,20190812,   31,   48,   31,    5
  350,20190813,   29,   45,   22,    5
  350,20190814,   35,   46,   33,    6
  350,20190815,   44,   23,   14,    6
  350,20190816,   36,   38,   20,    7
  350,20190817,   40,    1,   14,    8
  350,20190818,   27,   26,   44,    6
  350,20190819,   37,   71,    3,    2
  350,20190820,   32,   83,    0,    1
  350,20190821,   15,   86,    0,    1
  350,20190822,   18,   90,    0,    1
  350,20190823,   17,   83,    0,    4
  350,20190824,   18,   92,    0,    0
  350,20190825,   16,   90,    0,    2
  350,20190826,   22,   74,    0,    1
  350,20190827,   17,   74,    0,    1
  350,20190828,   31,   37,    4,    7
  350,20190829,   28,   48,    8,    5
  350,20190830,   18,   87,    0,    2
  350,20190831,   26,   73,    4,    3
  350,20190901,   32,   38,    0,    6
  350,20190902,   28,   80,    0,    4
  350,20190903,   33,   17,    0,    7
  350,20190904,   39,   25,   28,    6
  350,20190905,   39,   31,    3,    5
  350,20190906,   37,   44,    0,    6
  350,20190907,   29,   29,    2,    6
  350,20190908,   28,   62,    0,    3
  350,20190909,   15,   74,    0,    5
  350,20190910,   16,   74,    0,    2
  350,20190911,   36,    0,   49,    8
  350,20190912,   37,   62,    0,    6
  350,20190913,   34,   45,   12,    6
  350,20190914,   18,   88,    0,    1
  350,20190915,   26,   85,    0,    3
  350,20190916,   19,    0,    0,    8
  350,20190917,   34,   49,    0,    4
  350,20190918,   23,   48,    0,    4
  350,20190919,   17,   53,    0,    4
  350,20190920,   25,   90,    0,    3
  350,20190921,   39,   92,    0,    0
  350,20190922,   37,   64,   23,    5
  350,20190923,   26,   27,   27,    7
  350,20190924,   43,    0,   60,    8
  350,20190925,   47,   13,   31,    8
  350,20190926,   48,    3,   61,    8
  350,20190927,   50,   41,    4,    6
  350,20190928,   50,   40,    5,    6
  350,20190929,   66,    3,   94,    8
  350,20190930,   48,   42,   23,    7
  350,20191001,   43,    3,   76,    8
  350,20191002,   39,   39,    6,    6
  350,20191003,   26,   15,   16,    8
  350,20191004,   43,   23,   65,    7
  350,20191005,   28,   18,    0,    7
  350,20191006,   44,    4,  109,    8
  350,20191007,   36,    4,   17,    8
  350,20191008,   39,    7,   50,    7
  350,20191009,   47,   30,   32,    8
  350,20191010,   43,   67,   14,    5
  350,20191011,   64,    0,   46,    8
  350,20191012,   30,    5,    0,    7
  350,20191013,   47,   33,   13,    7
  350,20191014,   25,   42,    5,    8
  350,20191015,   29,    2,   23,    8
  350,20191016,   55,   22,   80,    7
  350,20191017,   30,   42,   30,    6
  350,20191018,   58,   31,   10,    7
  350,20191019,   40,   25,   47,    8
  350,20191020,   21,    0,   11,    8
  350,20191021,   34,    3,   45,    8
  350,20191022,   23,   36,    0,    8
  350,20191023,   27,   42,    7,    8
  350,20191024,   44,   39,    0,    7
  350,20191025,   55,   49,    4,    8
  350,20191026,   65,   58,   15,    8
  350,20191027,   32,   44,   20,    7
  350,20191028,   14,   60,    0,    5
  350,20191029,   26,   75,    0,    3
  350,20191030,   28,   27,    0,    3
  350,20191031,   36,   84,    0,    3
  350,20191101,   37,    1,   57,    8
  350,20191102,   66,   33,   27,    8
  350,20191103,   30,   19,   72,    7
  350,20191104,   33,   29,   23,    7
  350,20191105,   23,   10,   60,    8
  350,20191106,   16,   16,   17,    8
  350,20191107,   38,   16,   37,    6
  350,20191108,   23,   79,    0,    1
  350,20191109,   35,   65,   10,    4
  350,20191110,   10,   88,    0,    1
  350,20191111,   51,   14,   62,    8
  350,20191112,   55,   54,   16,    5
  350,20191113,   35,   26,   49,    7
  350,20191114,   33,    7,    0,    8
  350,20191115,   35,   15,    0,    8
  350,20191116,   18,   11,    0,    8
  350,20191117,   20,   39,    0,    6
  350,20191118,   36,    0,  114,    7
  350,20191119,   22,   28,    8,    5
  350,20191120,   24,   77,    0,    3
  350,20191121,   37,    9,    0,    8
  350,20191122,   43,   75,    7,    7
  350,20191123,   43,    4,    0,    8
  350,20191124,   16,   63,    0,    8
  350,20191125,   26,   79,    0,    5
  350,20191126,   46,    0,   12,    8
  350,20191127,   62,   17,   87,    8
  350,20191128,   50,    0,  106,    8
  350,20191129,   25,   42,    0,    5
  350,20191130,   11,   89,    0,    2
  350,20191201,   28,   11,    0,    7
  350,20191202,   21,   54,    1,    5
  350,20191203,   23,   46,    0,    3
  350,20191204,   15,   86,    0,    3
  350,20191205,   38,   19,    0,    8
  350,20191206,   72,    0,  106,    8
  350,20191207,   44,    0,    0,    8
  350,20191208,   69,   23,   23,    6
  350,20191209,   52,    5,   69,    6
  350,20191210,   63,   64,    3,    6
  350,20191211,   42,   11,   47,    7
  350,20191212,   58,   67,   31,    6
  350,20191213,   43,    4,   85,    8
  350,20191214,   53,   13,   55,    7
  350,20191215,   57,   52,   26,    6
  350,20191216,   33,    0,   35,    8
  350,20191217,   42,   32,   16,    8
  350,20191218,   36,   63,    0,    7
  350,20191219,   46,   65,    3,    8
  350,20191220,   56,    3,   38,    6
  350,20191221,   52,   15,   16,    7
  350,20191222,   42,    0,  112,    8
  350,20191223,   35,   10,   12,    7
  350,20191224,   53,   12,   28,    8
  350,20191225,   38,    0,   17,    8
  350,20191226,   26,    0,   35,    8
  350,20191227,   28,   57,   10,    6
  350,20191228,   16,   65,    0,    8
  350,20191229,   22,   29,    0,    8
  350,20191230,   36,   83,    0,    2
  350,20191231,   25,   11,    0,    7
  370,20180101,   60,   28,   87,    7
  370,20180102,   53,    0,   83,    8
  370,20180103,  102,    5,   72,    8
  370,20180104,   69,    3,   16,    8
  370,20180105,   49,    9,   25,    6
  370,20180106,   28,    0,   13,    8
  370,20180107,   72,   55,    0,    7
  370,20180108,   53,    0,    0,    8
  370,20180109,   28,    0,    0,    8
  370,20180110,   33,    0,   45,    8
  370,20180111,   15,    0,    0,    8
  370,20180112,   13,    0,    0,    8
  370,20180113,   29,    4,    0,    7
  370,20180114,   35,   84,    0,    3
  370,20180115,   67,    0,   91,    8
  370,20180116,   61,   12,   32,    7
  370,20180117,   64,   23,   29,    7
  370,20180118,   76,    1,   64,    8
  370,20180119,   44,   60,   35,    6
  370,20180120,   28,    0,   68,    7
  370,20180121,   32,   52,   30,    6
  370,20180122,   36,    0,   27,    8
  370,20180123,   55,   14,    0,    8
  370,20180124,   79,    2,   15,    8
  370,20180125,   36,    0,   16,    8
  370,20180126,   18,   16,    0,    8
  370,20180127,   48,   39,   23,    8
  370,20180128,   68,   15,   13,    8
  370,20180129,   66,    0,   27,    7
  370,20180130,   26,   60,    0,    7
  370,20180131,   67,    0,  128,    7
  370,20180201,   51,   25,   26,    5
  370,20180202,   38,   26,   62,    7
  370,20180203,   27,   23,   10,    8
  370,20180204,   44,   16,    7,    8
  370,20180205,   47,   91,    0,    1
  370,20180206,   40,   37,    0,    6
  370,20180207,   27,   87,    0,    2
  370,20180208,   22,   46,    0,    5
  370,20180209,   42,   33,   24,    8
  370,20180210,   44,   39,   21,    7
  370,20180211,   61,   36,   57,    7
  370,20180212,   42,   82,    0,    4
  370,20180213,   43,   90,    0,    0
  370,20180214,   44,   89,    0,    4
  370,20180215,   42,    3,   80,    6
  370,20180216,   26,   91,    0,    3
  370,20180217,   19,   39,    0,    5
  370,20180218,   20,   90,    0,    3
  370,20180219,   21,   11,    0,    8
  370,20180220,   26,   21,    0,    5
  370,20180221,   39,   90,    0,    1
  370,20180222,   52,   89,    0,    0
  370,20180223,   56,   89,    0,    0
  370,20180224,   70,   83,    0,    2
  370,20180225,   63,   91,    0,    1
  370,20180226,   55,   50,    0,    4
  370,20180227,   46,   88,    0,    3
  370,20180228,   60,   90,    0,    3
  370,20180301,   80,   37,    0,    8
  370,20180302,   65,    0,   48,    8
  370,20180303,   36,   23,   23,    8
  370,20180304,   39,   30,   25,    7
  370,20180305,   33,   64,    0,    7
  370,20180306,   23,   19,    0,    6
  370,20180307,   31,    3,   47,    7
